instance;mean_sum;mean_sum_abs;mean_sum2;rms_sum;rms_sum_abs;rms_sum2;std_sum;std_sum_abs;std_sum2;kurtosis_sum;kurtosis_sum_abs;kurtosis_sum2;skew_sum;skew_sum_abs;skew_sum2;min_sum;min_sum_abs;min_sum2;max_sum;max_sum_abs;max_sum2;intensidade;cont;intensidade_quad;cont_quad;rms_phase0;rms_phase1;rms_phase2;std_phase0;std_phase1;std_phase2;kurtosis_phase0;kurtosis_phase1;kurtosis_phase2;skew_phase0;skew_phase1;skew_phase2;corr_phase0_phase1;corr_phase1_phase2;corr_phase2_phase0;target
instance-11.csv;-2.127387340765824;3.3332183334770833;646.1141898572627;4.162352501113651;4.162352501113651;653.0205860041036;3.577625112539935;2.4929568558038318;94.72243351094787;0.6718433956006677;2.7273206438946564;0.8813491032318961;0.05210306585081296;0.9214076643943029;0.3456831992359261;-33;0;105;93;93;3198;0.0002874996406254492;0.0047499940625074216;2.2663446670691663;5.886117642352947;14.143333277825802;14.875651654422903;14.99317516424967;14.105104240993976;14.748424047121182;14.968879914130413;-1.4676290930465745;-1.4654210493191029;-1.4804540861633118;-0.0014102854786069126;0.0002816011354379314;0.0033450262816618033;0.9960512917757145;0.9959314346194715;0.9950288891083623;0
instance-12.csv;-2.2591959260050927;3.290437136953579;691.7978565026793;4.120748114638133;4.120748114638133;707.1705317096781;3.446244157371284;2.480642753814111;146.6488549455709;0.9726464838437368;3.77884749535213;0.5490124676320156;-0.03734190074052696;0.9469840504109572;0.11346456899071543;-35;0;177;102;102;3470;0.0006187492265634668;0.008749989062513671;19.95057631177961;20.37647452940684;14.989873344348892;15.30180985433648;15.262901716409925;14.947062247308567;15.171734664661138;15.238436636503575;-1.4560450216400893;-1.4029139440161222;-1.4579117142327664;-0.002218631250637945;0.023458415924092816;0.017827002127168836;0.9943190221355798;0.9941268082062127;0.9926479871963838;0
instance-13.csv;-1.2194834756456554;1.7979002526246841;528.2717521603098;2.3102431318956107;2.3102431318956107;534.5637566576952;1.9621629343910336;1.4507853080600641;81.77631565107224;18.781806280915728;54.75084659214229;67.57821470572847;0.2572184215039314;1.9512554497162649;1.290701027879612;-57;0;29;111;111;6434;0.0006662491671885411;0.006249992187509766;0.0637411703235371;0.01712497859377676;13.626207759610802;12.692002004859454;13.47261293739547;13.587908888859532;12.691139086627086;13.472518033715604;-1.459370534411509;-1.4701145711572716;-1.4626258957827982;0.001898341930703748;0.009412696013701212;0.005635457503376075;0.9968415363346602;0.9965239765638535;0.9964078103621287;0
instance-14.csv;-1.2075747405315744;1.7637090453636932;526.4094632381709;2.282412591588329;2.282412591588329;529.0193317185425;1.9367938672639;1.448702054096439;52.4836197802141;30.548406642720657;85.09994913026458;268.2250269349214;0.37789034378158587;2.650539718778689;4.210357367870563;-65;0;89;120;120;5681;0.0015187481015648732;0.015499980625024218;0.09970237537203079;0.028499964375044533;13.571932701472678;12.771149855129106;13.383192345726162;13.535460371283254;12.76964141621349;13.383181581942107;-1.4832470155413937;-1.4904293093614411;-1.4793423722665482;-0.001668293246078873;0.002646924447404247;0.0006633779265802973;0.996729803093533;0.9965784173783554;0.9958661289201192;0
instance-15.csv;-1.2044034944956319;2.627919215100981;535.0314637106703;3.3300805002589393;3.3300805002589393;541.0249073564562;3.10464947468334;2.0453549171495564;80.30742941770488;5.346853557930736;24.98669805946628;24.51071970366222;0.09916987789144678;1.5157794788918049;1.1263566746124414;-62;0;114;129;129;5549;0.0015412480734399083;0.01387498265627168;0.08026239967200041;0.0639999200001;13.65691910207792;12.891757967911925;13.502688652514689;13.620740014092641;12.89049620853418;13.502653931288526;-1.4580333046082132;-1.4569374318475588;-1.4474367459985544;0.0009966187078729234;-0.004332946320768551;-0.0035740650236964116;0.9926965214935864;0.9930675245132564;0.9918341644674897;0
instance-16.csv;-2.979046276192155;3.41740572824284;599.56956803804;4.14422743484521;4.14422743484521;611.3635755470906;2.8809554519341956;2.3443462031655518;119.5062951831463;7.694608248016705;14.012509243652204;6.036366530817343;0.186695742566506;0.9588534939459789;0.06443344349763092;-19;0;265;138;138;6350;0.0002737496578129277;0.008874988906263866;1.5848067689915388;3.43662070422412;14.411113824050796;13.235659400711787;14.720960791220175;14.410729086264373;13.16735866015431;14.64114639603526;-1.4703848893178637;-1.386497132421927;-1.443742544268769;0.014638019200732537;0.04228978391825033;0.00901254084562558;-0.4972714282460086;-0.5071235743590875;-0.47910251260457143;0
instance-17.csv;-1.2155959805050243;2.0276674654156683;534.78398402002;2.846290107014881;2.846290107014881;560.2754921881877;2.573653781197232;1.99748141993501;167.07698100693315;1972.9448859698177;5274.32541294541;33101.37522642841;2.2034981421519984;37.77053891257959;137.01048948428326;-383;0;12;368;383;48897;0.009626237967202541;0.03937495078131152;0.9572188034764957;0.14562481796897753;13.725011230599536;12.817148655253844;13.495508552442962;13.689318874035555;12.815386236348425;13.49550142630186;-1.3754828860667776;-1.3474924519544482;-1.3700087034196915;0.0010633603547065956;0.0048176952279935965;0.0062518530552653625;0.9943074857523732;0.9941420250836468;0.9942805276373794;0
instance-18.csv;-2.1169861037673705;4.28665839167701;698.7371853285183;5.350418251527694;5.350418251527694;704.7310824945049;4.913791336914555;3.2018018832129096;91.7182886509366;1.2251530815564458;6.698499209929727;52.676026762948354;0.08715631201295285;0.9912195391014285;0.9259377318641269;-23;0;362;156;156;8114;0.0038774951531310585;0.21312473359408302;6.741285323393345;16.168104789869012;14.869299912231918;15.199308330522243;15.704207452855918;14.831563706709927;15.075275896009611;15.679561351908067;-1.450663082612333;-1.4617734885363511;-1.4785739539919258;-0.00023293414978724523;0.0002881980604742124;0.0001222936749503921;0.9932280840084373;0.9926960875586854;0.9917765769923075;0
instance-19.csv;-1.2008172489784388;1.5822292722134097;606.2206734741582;2.031530479984213;2.031530479984213;615.7499490022312;1.6386439593947002;1.2742317768977154;107.90966012729584;134.04458517333418;340.7586234361407;46.66428791516638;1.32904175998854;3.6975689656391704;0.6800005019038476;-21;0;35;165;165;9077;0.0002724996593754258;0.0026249967187541015;0.5890442636946703;2.641371698285377;14.433868706251028;13.702892451538219;14.495338771703212;14.398514793584583;13.701661316102083;14.495336824308167;-1.4543145409987404;-1.4446996245326207;-1.4580824794012737;0.006733283302395288;0.0038618509589101267;0.0036403942296629236;0.9979278408023502;0.9975167570982523;0.9973134282441489;0
instance-20.csv;-2.2458459426925717;3.0719924100094875;639.0463424420719;3.825149730440225;3.825149730440225;649.9708482663823;3.0964409346826294;2.279173774228509;118.66707971265923;22.273526369469483;67.56340827707218;15639.710079615004;0.2930170276609782;1.8800917467369138;72.46146528787764;-96;0;14;174;174;32361;0.0015624980468774414;0.009499988125014843;2.136194829756463;5.354368307039616;14.093156423551026;14.82493702437055;14.854310037387856;14.044889833507844;14.695433133981096;14.828528810436206;-1.4186342524504298;-1.4665125990227503;-1.471086948893228;-0.003933558870053654;0.004676527629771962;0.0009181014307784518;0.9957948368834298;0.9952451011603151;0.9929275222273101;0
instance-21.csv;-2.105989867512666;2.8604639244200945;642.5706517866853;3.565294743894498;3.565294743894498;650.0204381358232;2.876826948006383;2.1281618237185174;98.13015569498491;25.097741089446245;75.58832407644374;245.6631446722899;0.27154022883668416;1.891885521167706;3.460280057001638;-90;0;17;183;183;11165;0.0015412480734399083;0.012874983906270118;2.3428070714911606;5.439118201102248;14.091869261174185;14.895917314471076;14.903070820240377;14.052216382405893;14.770464013689743;14.877090631146162;-1.4783112355072694;-1.4673293176422537;-1.4796298535991945;8.77551432043286e-05;0.00015785505183587464;0.003361348874507572;0.9961400729899086;0.994782991064838;0.9941899428664489;0
instance-22.csv;-1.4376244529694338;2.996735004081245;751.3123196096005;3.7818343263767398;3.7818343263767398;760.4314208453105;3.497928930722542;2.306913563069841;117.41270890180185;11.718569110427627;57.02483881887687;116.51216972889638;0.22039471115568798;1.6159291425623954;0.9158862850749269;-18;0;248;192;192;12290;0.0002424996968753789;0.0016249979687525391;26.405590743011572;36.98045377443278;15.957801123141282;15.553901643805633;15.96048390803649;15.899422459560832;15.536908532746798;15.940384174140538;-1.4555252074806395;-1.449825807102656;-1.4700020488479428;0.0012809928445281528;-0.0013426171215766688;0.0024118785661577232;0.9844289098453545;0.9901078563674248;0.9878064309287913;0
instance-23.csv;-1.2150997311253362;5.081137398578252;537.4764194044758;6.3101568108408586;6.3101568108408586;542.3367955083356;6.192060369603999;3.741673651478803;72.44514025381129;1.1615361011579663;9.741882574953365;1270.4544037233352;0.04289964894482496;1.011928399505374;7.45607406692686;-36;0;101;201;201;13469;0.0224649719187851;1.0327487090641136;0.051937435078206154;0.02237497203128496;13.718599864782927;12.829232898481461;13.589967637598498;13.682273363400256;12.82779569118986;13.589943926701705;-1.4072747978996913;-1.4106797262909656;-1.4112845837543935;0.0026738258248874755;0.00042693211307745277;0.0025242234383038536;0.984086143690988;0.9819435949321578;0.9777413183868026;0
instance-24.csv;-1.2127209840987698;2.4943568820538973;526.4155469805663;3.3784028375835873;3.3784028375835873;551.1839261901143;3.153238580843407;2.278549862948624;163.371944921705;1014.871282810929;3589.4191748870967;41242.6776086227;0.3003864483376375;30.5641453251319;175.02850428972656;-353;0;14;341;353;48897;0.009213738482826896;0.03312495859380176;1.039097451128186;0.06224992218759726;13.583405569439;12.700286596309567;13.439098202197176;13.545502665213426;12.698765002487114;13.439098038319344;-1.3683647117162654;-1.3157350978053393;-1.4066625496934875;0.00503388276862057;0.004375598290360941;0.006248952998115993;0.9902580767072273;0.9904129426695156;0.9893809332624409;0
instance-25.csv;-2.925170093537383;4.0506311867110165;652.5182531021836;5.0439128609323545;5.0439128609323545;664.9032546756914;4.109067640299112;3.005568821025884;127.73514569922419;10.956424496329602;33.5294941470469;259.213650169303;0.21282953632160828;1.378942061889926;2.612821358089116;-24;0;341;219;219;15989;0.0047399940750074065;0.21499973125033595;9.761177798527752;14.908731364085796;15.352102881728333;13.917637519500476;14.93755522456084;15.35209832569362;13.836570962442417;14.86827275674486;-1.4415607154980865;-1.425207323081746;-1.4240128743362341;-0.0020221723930899335;-0.0010880017936768817;0.0006229926231875761;-0.5291301746652644;-0.48664884839663153;-0.47176814668536604;0
instance-26.csv;-1.4422769471538162;3.480561899297626;723.6762141547323;4.62172906491992;4.62172906491992;781.9239245092648;4.39092436250435;3.0407348478095333;296.1380772319635;69.59135073555984;267.2422388031626;6037.846816203977;0.46321189236683397;7.871591460979738;65.14462998601222;-164;0;13;228;228;34770;0.028132464834418957;0.1732497834377707;24.77034153707308;26.798466501916874;15.661470545511538;15.078124578763068;15.844390606587174;15.602358711113844;15.061761014147372;15.82492647360935;-0.9909292791496345;-1.433006358180568;-1.2190323831762928;0.03813697565273708;-0.0049774994294101964;0.0011440567582342311;0.9664412734945198;0.9768961195620882;0.9741403789976605;0
instance-27.csv;-1.4383182021022474;2.7523865595168004;794.2370147037316;3.484747454360068;3.484747454360068;811.366927758111;3.1740676694378043;2.1372489437733364;165.8428651891304;39.86257972973858;181.07486371352212;169.81514997303216;0.5336971116786445;2.5672034994441075;1.5138039105468764;-17;0;259;237;237;18725;0.0002824996468754414;0.0004999993750007813;67.46579441775698;50.69656162929796;16.422566231382596;16.13462409206926;16.254545163959584;16.36577435310931;16.11897604134305;16.235619573049956;-1.4348441726059284;-1.4257236751067832;-1.4372217117305108;0.0016842510448898545;0.000864298583929876;-0.00036911785375635096;0.990003664004202;0.9932581348604199;0.992729330436496;0
instance-28.csv;-1.455671930410087;3.0822573971782536;717.5161518548102;4.604382396106827;4.604382396106827;946.1045117462268;4.36822120325821;3.4205301617027697;616.6719703164974;229.26456074646958;557.577498057443;2084.589755895143;0.4203607340968613;14.420407296856862;41.280352353717774;-234;0;5;246;246;48642;0.07688740389074514;0.4478744401569498;31.980397524503093;17.863102671121663;15.577795107632353;14.92758939711444;15.874996889152206;15.519192958828889;14.911165319355172;15.854533876180223;0.1607595706612952;-1.3073731062680132;-0.1005317731232993;0.02660853024342862;-0.006866604463828931;0.0007818126825820289;0.953614958831912;0.9631815269550313;0.9412006848371581;0
instance-29.csv;-2.258699676625404;3.513493108133615;769.9391325760843;4.375740344915423;4.375740344915423;776.8730087362479;3.747716549705011;2.60815447111902;103.56352558163172;27.57429174469506;108.36964452048004;2075.232338883163;0.41084433636457124;1.934431848146934;10.636146607898263;-18;0;510;255;255;21677;0.0004399994500006875;0.011499985625017969;30.294015882480146;36.02957996302504;15.325970487812045;16.19860910715265;16.512383964057697;15.280211658535547;16.082054633252493;16.489741604262964;-1.4765526101277258;-1.4728524242361585;-1.4811433546088637;-0.002688976737525153;-0.0014050482490002606;0.0011064936985719124;0.9972234150963163;0.9971621997201863;0.9961557679608255;0
instance-30.csv;-2.94724381594523;3.293460883173896;526.9029463713171;4.016716299726395;4.016716299726395;551.8698417241127;2.7290591275859724;2.2993749680056816;164.11461638081553;290.28078266305755;540.1513421571926;15378.805518303725;-0.08589672145628433;6.914551486174218;67.98832328760398;-260;0;93;264;264;48897;0.005674992906258867;0.03962495046881191;1.3495795630255463;2.4382469521913097;13.499720078466341;12.569102793042498;13.66302159671502;13.499710280127632;12.48298544288643;13.584558808068898;-1.3551691030227981;-1.337852044446837;-1.3727493990010655;-0.002970422200524413;0.0013358860759766493;0.0018784088719086844;-0.5270838730420074;-0.4935485805459445;-0.46621744813434696;0
instance-31.csv;-2.1447835690205386;3.668619164226045;658.3974757531553;4.580561922195311;4.580561922195311;665.9379889576758;4.047400519484712;2.7427688475223344;99.93082136591715;26.918636951338033;117.84286596498228;4304.131770173198;0.4166973207910341;2.105831570873214;18.7255664656985;-51;0;2;273;273;24845;0.0031074961156298555;0.0533749332813334;3.1190186012267485;7.2401159498550625;14.345321807637422;15.330574800601749;14.750684535696374;14.3038001835063;15.206091628918953;14.723472246020302;-1.460799154954938;-1.4669361741937963;-1.4750689265974275;0.0028929167973580786;0.0019305699388451156;-0.0007427487097014996;0.9935949657522587;0.9948348564206236;0.9907087013125802;0
instance-32.csv;-1.2057272428409465;1.7331490835636456;521.834523956845;2.2385335570880756;2.2385335570880756;527.6552592495021;1.8860684775692957;1.4167662970129857;78.15882688725657;637.6308834031128;1919.6200025255566;15279.333087577883;4.190301226638144;10.792784820524005;46.27908714095116;-51;0;115;282;282;26510;0.0005949992562509297;0.00399999500000625;0.06240617199228501;0.014374982031272462;13.445680217716928;12.709534288661906;13.39835607845485;13.407686883355506;12.708366069534877;13.39833575800384;-1.4642188700975702;-1.4648265659197441;-1.470851166493993;0.0059532503248314085;0.00022897057614117475;0.005170668105055289;0.9970574084590134;0.996844507310994;0.9964536045568207;0
instance-33.csv;-2.1611410485736893;3.1122023597470503;645.5142918571352;3.8815615307309126;3.8815615307309126;653.1643496771432;3.2242812043957825;2.3196371243871314;99.67430309436175;86.89158203619886;301.3897517826687;7474.705949633329;0.98305116934738;3.373900217782632;28.66163233711301;-55;0;10;291;291;28229;0.002129997337503328;0.023124971093786133;2.063302420871974;5.558243052196185;14.042798234318266;14.896659696452502;15.046715239395295;14.001107285435591;14.767545356067274;15.021123699415812;-1.4626649364775988;-1.4688979382309695;-1.483917451579078;-0.0002572817949967175;0.002816772423547061;0.000516582110929798;0.9951912775613133;0.995436035413141;0.9942101061500063;0
instance-34.csv;-2.2122122347347064;3.428553214308482;714.087662390422;4.291285003479875;4.291285003479875;722.0443857027636;3.6771244212810297;2.580726610423167;106.89670409635659;56.871965139835815;218.29951565864346;7043.073195283633;0.6839401926122626;2.7230337064893892;26.035265348433526;-18;0;409;300;300;30002;0.0004349994562506797;0.0064999918750101564;13.168554789306514;20.8943488820639;14.859939231967186;15.737747985468264;15.671412085659481;14.815440022087158;15.61722716613958;15.646635783011549;-1.4658581132775235;-1.4643235656435651;-1.479117745733201;-0.0007273780522616425;0.0020598200049072226;0.0014132255481071815;0.9934853536266623;0.9951202623976168;0.9915346351762427;0
instance-35.csv;-1.4252419684475395;2.980200024749969;713.1564198044753;3.774617986011806;3.774617986011806;721.8394252245822;3.4952004623053603;2.316494928292334;111.62471366242472;77.78521964243235;381.37914409090854;7547.80799761263;0.8736045838538676;3.8032754661779657;27.53271679518059;-18;0;292;309;309;31829;0.0004349994562506797;0.0047499940625074216;13.196862253922182;19.779475275655905;15.4193613779598;15.223396190083886;15.609225571439998;15.358716082836452;15.206289357462788;15.589698813323038;-1.4543280779758894;-1.4498892879285403;-1.4753252371755212;-0.0004489956821366283;0.00016575642961649437;-0.0004408813181174707;0.9881129009407974;0.9921887114284084;0.9916773647971745;0
instance-36.csv;-1.2028559964300045;3.661627922965096;570.179624775469;4.655531699766498;4.655531699766498;576.815085276856;4.497456265421946;2.8751445809372895;87.24011745666147;31.843724343484652;179.49569538485102;26027.929054283893;0.4533906704299826;2.6416913680879635;68.94634468407114;-28;0;97;318;318;33710;0.0022549971812535234;0.10599986750016563;0.27292340884573896;0.712999108751114;13.944057854658492;13.54368799332901;13.867638258216914;13.910001931845803;13.542616276582788;13.86751478907526;-1.43818860538366;-1.4432258260039397;-1.4342611385256963;-0.007081592074616432;0.004211581821356963;0.014566523376544753;0.9919333242959854;0.9870168292122488;0.9870774126783004;0
instance-37.csv;-2.2354484556894305;3.67841415198231;691.1650372937033;4.5984711935140306;4.5984711935140306;702.7602026323574;4.018545448235479;2.7595663869663682;127.13297615750838;56.10986107224875;235.82817043912718;7141.533995726074;0.6850815736429215;2.8300409494397956;26.171059697383534;-18;0;386;327;327;35645;0.0006224992218759727;0.017999977500028123;14.329094588631763;21.882222647221692;14.6654577973357;15.366572359689306;15.490572578271648;14.61167872835299;15.253047265705115;15.46534154595366;-1.4594501193945904;-1.403389332642064;-1.4943257645182453;-0.02660768657316366;-0.02062165096081875;0.0011151925068691266;0.9942705901787003;0.9944339197417771;0.9930230575414808;0
instance-38.csv;-2.1998910001362497;4.452705684117895;647.1438723201596;5.540750208690959;5.540750208690959;656.4164864954225;5.085311442048407;3.2974725117479142;109.94276811807265;24.71350939721142;130.16581935803487;21929.790940605326;0.39232022762993535;2.2288679384238117;77.39817816333313;-76;0;26;336;336;37634;0.010398737001578747;0.437749452813184;1.9224675969155038;5.193368508289365;14.161847842092575;14.898002594707062;14.987843630945685;14.116500655700289;14.7710483233921;14.962380118875434;-1.4134164438227448;-1.444849650617723;-1.465549509718124;0.0024022608774909118;0.0004356612778490586;0.0007396631334354763;0.9958115703412178;0.9963162324814245;0.9943160343556066;0
instance-39.csv;-1.218899726375342;1.8956663804170244;529.6516341854573;2.446165115102676;2.446165115102676;536.9458547122665;2.1208505905384762;1.5460183519292081;88.20429296446368;888.2901984591169;3033.7271827903114;48500.50742886204;5.456054061859266;14.565921992989221;109.40135037367715;-28;0;158;345;345;39677;0.00048124939843825196;0.0011249985937517577;0.05717742852821434;0.009999987500015625;13.659624373251539;12.791760891822776;13.395415240057442;13.62204800773108;12.790640677885218;13.395363811983838;-1.4609248668443136;-1.4567308229770954;-1.459286758545172;0.003959705170534911;0.001868674857530841;0.0002864480558768803;0.9972692725205243;0.9969022801718435;0.9966881132221748;0
instance-40.csv;-1.2136109829862713;2.0368024539969327;531.6731929085089;2.6140832921333392;2.6140832921333392;543.2538813382059;2.3152926035786003;1.6385564444360012;111.57237799516973;692.6520161878044;2661.6644814240653;23335.846636628627;4.516130433739366;13.260013347840708;63.07513306085932;-20;0;266;354;354;41774;0.0004424994468756914;0.0007499990625011719;0.05221493473133158;0.0018749976562529296;13.481599601237615;12.946944397068695;13.501714553331;13.443728250315532;12.945474675445896;13.501711728571001;-1.4354082289579173;-1.428178562191726;-1.4360734751591488;0.0032312021300995772;0.0036624791984059372;0.00390921187460456;0.9955557419328637;0.995620075500777;0.9950328389506516;0
instance-41.csv;-1.220097224878469;5.139632325459593;563.656319179601;6.322244560797189;6.322244560797189;571.0517045383793;6.203397379531115;3.681705562048717;91.60569362813735;14.760614752641168;114.07442256920254;62887.73840815522;0.2446963462918416;1.9542566310469796;135.01467107346696;-136;0;9;363;363;43925;0.01617997977502528;0.705874117657353;0.2737059078676152;0.11299985875017657;13.90418564109481;13.51817148595917;13.696312661215584;13.868321164497106;13.516667459670424;13.696297424118601;-1.3822397501810533;-1.4185662669228833;-1.406908165266184;0.0033413547916883815;-0.003535580445638823;-0.003385113975921489;0.9634072907464614;0.9691458143929257;0.9645127674287572;0
